6.9,2.0,2.0,3.0,1224.0,0.03,85.1,0.0,36.5,30.5,29.5,28.0,29.75,2021-07-08-02:36:42,0
5.0,3.0,2.9,4.0,1224.0,0.02,85.1,0.0,36.5,30.0,30.0,28.0,30.0,2021-07-08-02:37:58,0
3.0,2.0,2.0,2.0,1224.0,0.04,85.3,0.0,37.0,30.0,29.5,28.0,29.75,2021-07-08-02:39:14,0
2.0,2.0,1.0,3.0,1224.0,0.08,85.3,0.0,37.0,30.0,29.5,27.5,30.0,2021-07-08-02:40:30,0
1.0,0.0,1.0,2.9,1224.0,0.09,85.3,0.0,37.0,30.0,30.0,28.0,29.75,2021-07-08-02:41:46,0
4.8,2.0,1.0,4.0,1224.0,0.09,85.3,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-02:43:02,0
3.9,0.0,3.0,1.0,1224.0,0.08,85.3,0.0,37.0,30.5,30.0,28.0,30.0,2021-07-08-02:44:18,0
1.0,1.0,2.0,1.0,1224.0,0.08,85.3,0.0,37.5,30.0,29.5,28.0,30.0,2021-07-08-02:45:34,0
2.0,1.0,1.0,1.0,1224.0,0.07,85.3,0.0,37.0,30.0,30.0,28.0,30.0,2021-07-08-02:46:50,0
3.0,1.0,2.0,2.0,1224.0,0.07,85.3,0.0,37.0,30.5,29.5,28.0,30.25,2021-07-08-02:48:06,0
1.0,3.9,2.0,2.0,1224.0,0.07,85.3,0.0,37.0,30.5,29.5,28.5,30.0,2021-07-08-02:49:22,0
3.0,1.0,1.0,2.0,1224.0,0.09,85.3,0.0,37.0,30.5,29.5,28.5,30.25,2021-07-08-02:50:48,0
1.0,0.0,1.0,1.0,1224.0,0.08,85.3,0.0,37.0,30.5,29.5,28.5,30.0,2021-07-08-02:52:04,0
3.0,3.0,2.0,2.0,1224.0,0.07,85.3,0.0,36.5,30.5,29.5,28.0,29.75,2021-07-08-02:53:31,0
1.0,2.0,1.0,0.0,1224.0,0.07,85.3,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-02:54:47,0
0.0,3.0,2.0,3.0,1224.0,0.06,85.3,0.0,37.0,30.0,30.0,28.0,30.0,2021-07-08-02:56:03,0
3.0,3.0,1.0,0.0,1224.0,0.05,85.3,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-02:57:19,0
0.0,2.0,3.0,2.9,1224.0,0.05,85.4,0.0,37.0,30.5,29.5,28.0,30.0,2021-07-08-02:58:35,0
3.0,1.0,1.0,2.0,1224.0,0.04,85.4,0.0,37.0,30.0,29.5,28.0,29.75,2021-07-08-02:59:51,0
4.9,1.0,1.0,1.0,1224.0,0.09,85.3,0.0,36.5,30.0,30.0,28.0,29.75,2021-07-08-03:01:07,0
2.0,1.0,1.0,0.0,1224.0,0.08,85.3,0.0,36.5,30.5,29.5,28.0,30.25,2021-07-08-03:02:23,0
3.9,1.0,2.0,3.0,1224.0,0.08,85.3,0.0,36.5,30.0,29.5,28.0,30.0,2021-07-08-03:03:39,0
1.0,1.0,2.0,2.0,1224.0,0.07,85.3,0.0,37.0,30.0,30.0,28.0,29.75,2021-07-08-03:04:55,0
5.1,3.0,5.0,6.9,1249.5,0.08,85.3,35.8,36.5,30.5,29.5,28.0,30.0,2021-07-08-03:06:11,0
3.0,2.0,1.0,1.0,1224.0,0.08,85.3,0.0,36.5,30.5,30.0,27.5,30.25,2021-07-08-03:07:27,0
5.0,1.0,5.9,3.9,1224.0,0.08,85.3,0.0,37.0,30.0,29.5,27.5,29.75,2021-07-08-03:08:54,0
2.0,1.0,1.0,0.0,1224.0,0.08,85.5,0.0,36.5,30.0,29.5,27.5,29.75,2021-07-08-03:10:10,0
